"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GenesInGo"
"42","GO:0001503","ossification","217/6412","432/17059",0.502314814814815,1.33639869399968,5.49586948888359,4.06879464185855e-08,2.69345728635532e-06,2.32126518877084e-06,"Gsk3b/Fbn2/Tfap2a/Ccdc134/Cebpd/Ptger4/Ift80/Csf1r/Smad1/Six2/Zbtb16/Nipbl/Sox2/Kremen2/Runx1/Wnt5a/Id4/Igf1/Wnt7b/Gpld1/Col5a2/Ltbp3/Adamts12/Dkk1/Glis1/Fzd1/Id2/Sox11/Wnt3a/Col1a2/Men1/Mapk11/Grp/Phex/Rflnb/Lrp5/Dmp1/Vegfc/Fat4/Ptk2/H3f3b/Msx2/Hira/Id1/Ctnnbip1/Smurf1/Clec11a/Ffar4/Bmp1/Gli2/Dlx5/Lox/Gli1/Gpc3/Twsg1/H3f3a/Osr2/Gpnmb/Dchs1/Twist1/Adgrv1/Yap1/Ahr/Lef1/Smad4/Npnt/Git1/Sh3pxd2b/Rspo2/Chrd/Hdac7/Fgf18/Nab2/Asf1a/Txlng/Ccn3/Satb2/Adamts7/Chrdl1/Sfrp1/Myf5/Mmp2/Tnn/Trp63/Smad5/Rorb/Cd276/Gpm6b/Erh/Mkx/Fbxo5/Ercc2/Smoc1/Crim1/Dlk1/Igsf10/Bmpr1b/Dhx36/Cer1/Runx2/Tcf7l2/Tob2/Gli3/Dnm3os/Tcirg1/Lrp6/Bmpr2/Pkdcc/Mapk8/Ptch1/Gdf10/Runx3/Mmp14/Bmpr1a/Hdac8/Scube3/Osr1/Rflna/Mn1/Plxnb1/Shox2/Snai2/Id3/Cbfb/Mapk14/Kazald1/Adar/Mgp/Wnt4/Foxc1/Rsad2/Twist2/Notum/Hdac4/Calca/Riox1/Lrp4/Smad3/Smo/Scx/Fgfr1/Thrb/Pbx1/Wnt10b/Ddr2/Col11a1/Sgms2/Setd2/Fgfr2/Col6a1/Foxc2/Sp7/Sp1/Gabbr1/Pth1r/Wnt3/Ankrd11/Sfrp2/Tnfrsf11a/Chrdl2/Bmp8b/Rxrb/Col11a2/Ptn/Bmp4/Dhrs3/Igfbp2/Igfbp5/Zhx3/Tph1/P2ry2/Acvr2b/Ddx5/Ihh/Shh/Penk/Ctnnb1/Rbpj/Sox8/Hoxa2/Tac1/Axin2/Ccr1/Limd1/Traf6/Nell1/Bmp3/Mmp16/Ptpn11/Cebpa/Npr2/Map2k6/Lrp3/Sox9/Igfbp3/Col1a1/Gfra4/A430033K04Rik/Alpl/Rassf2/Myog/Nf1/Ifitm5/Ifitm1/Rest/Acvr2a/Tnfaip6/Tmem119/Gdf5/Ryr1/Zfp932/Snai1/Gnas/Sp3/Rxra/Mdk/Grem1",217,432
"43","GO:0060021","roof of mouth development","66/6412","103/17059",0.640776699029126,1.70477381608513,5.5674183169217,4.26536383438717e-08,2.79173890797491e-06,2.40596588483058e-06,"Tfap2a/Ift88/Cplane1/Tgfb3/Wnt5a/Arid5b/Fzd1/Sox11/Wnt3a/Men1/Dlx6/Dlx5/Wnt7a/Osr2/Msc/Twist1/Lef1/Smad4/Meox2/Ephb3/Tbc1d32/Alx1/Pdgfra/Satb2/Tgfb2/Tshz1/Prdm16/Sgpl1/Gli3/Sumo1/Gas1/Lrp6/Pkdcc/Bnc2/Bmpr1a/Cdk20/Osr1/Prrx1/Snai2/Tbx1/Msx1/Pygo2/Ephb2/Foxf2/Lrrc32/Ankrd11/Col11a2/Dhrs3/Acvr2b/Insig1/Sos1/Shh/Loxl3/Tbx3/Fras1/Pds5a/Irf6/Tgfbr1/Gabrb3/Ift172/B3glct/Fzd2/Tbx2/Itgb6/Alx4/Snai1",66,103
"44","GO:0001942","hair follicle development","72/6412","115/17059",0.626086956521739,1.66569204480729,5.55854979689481,4.34905038378467e-08,2.79173890797491e-06,2.40596588483058e-06,"Nsdhl/Atp7a/Apcdd1/Tnfrsf19/Runx1/Wnt5a/Sox21/Hdac1/Barx2/Cd109/Fzd3/Hdac2/Dkk1/Gal/Msx2/Sav1/Gli2/Krt17/Sostdc1/Smad4/Tmem79/Trps1/Ldb1/Trp63/Fgf10/Tgfb2/Ercc2/Edaradd/Lgr5/Prss8/Eda/Runx3/Gorab/Ppard/Nsun2/Dicer1/Fzd6/Foxq1/Hoxc13/Lrp4/Sox18/Smo/Wnt10b/Fgfr2/Col6a1/Ldb2/Igfbp5/Sos1/Shh/Ctnnb1/Nom1/Rbpj/Myo5a/Vangl2/Edar/Sox9/Wnt10a/Egfr/Ngfr/Dlx3/Tfap2c/Fermt1/Mysm1/Nf1/Numa1/Pkp3/Lhx2/Norad/Alx4/Snai1/Trpc4ap/Gnas",72,115
"45","GO:0040029","epigenetic regulation of gene expression","147/6412","275/17059",0.534545454545455,1.42214767764986,5.47684185519467,5.16957409527657e-08,3.15890801687333e-06,2.72239817993158e-06,"Gsk3b/Mis18a/Lmnb1/Rlim/Cbx5/Wdhd1/Ctcf/Tdrd1/H2ac23/Atrx/H2ac11/Smarca2/Jarid2/Smarca5/Myc/Tasor/Hdac1/Phf2/Hnrnpu/Sirt1/Uhrf2/Hdac2/Rbm15b/Hmga2/Uhrf1/Men1/Ezh2/Chek1/Hdac3/Suv39h2/H3f3b/Sgf29/Cggbp1/Mecp2/Hells/Bend3/Nrde2/Rrp8/Tasor2/H3f3a/Pphln1/Sin3a/Eed/Tet2/Glyr1/Mtf2/Spi1/Smchd1/Usp7/Atf7ip2/Tet3/Resf1/Macroh2a1/Setd1a/H1f0/Crebzf/H2ax/Kat8/Rnf168/Cbx8/Hnrnpk/Ctr9/Arid4b/Dnmt3a/Mettl3/Macroh2a2/Atad2b/Brca1/Hdac8/Kdm2a/Cenpv/H2ac13/H2ac15/H2ac10/H2ac8/Mycn/Tex15/Kmt2a/Trmt112/Mta1/L3mbtl3/Msl2/Ftx/Rsl1/Dicer1/Smyd5/Kdm1a/Ncor2/Smarcad1/Atad2/Meg3/Trim27/Rbm14/Alkbh1/Zdbf2/Hdac4/Mta2/Rnf8/Baz1a/Ash2l/Ythdc1/Smarcb1/Smarcd1/Kmt2e/Apex1/Zfp57/Atf2/Vps72/Rlf/Dnmt3l/Axin1/Setdb1/Mbd3/Prmt5/Spen/Samd1/Ifi207/Tdg/H2az1/Usp21/Tdrd5/Ehmt2/Lmnb2/Rnf2/Zfp445/Sirt6/Smarca4/Apobec1/Cbx1/Morc2a/Rbbp5/Trim28/Tfap2c/Trp53/Sphk2/Lhx2/Rif1/Kmt2b/H2az2/Kat7/Dnmt3b/a/Gnas/Bmi1/Ehmt1/Bmyc/Wdr5",147,275
"46","GO:0034728","nucleosome organization","51/6412","75/17059",0.68,1.80912663755459,5.44972170170299,8.60405212393078e-08,5.15837275920567e-06,4.44556933473802e-06,"Atrx/Smarca2/Smarca5/Chaf1b/Smyd3/Chaf1a/Hira/Smarce1/Kat6a/Naa60/Arid2/Asf1a/Ubn1/Dnajc9/Macroh2a1/Arid1a/Nap1l1/Smarcc2/Chd1/H1f0/Supt16/Shprh/Kat6b/Macroh2a2/Atad2b/Nap1l2/Nasp/Rsf1/Atad2/Tspyl2/Baz1a/Smarcc1/Hp1bp3/Smarcb1/Setd2/Mcm3ap/Smarcd1/Daxx/Padi4/Brd2/Cebpg/Smarca4/Sox9/Npm1/Ssrp1/Grwd1/Rbbp4/Smarcd2/Supt6/Sart3/Set",51,75
"47","GO:0060688","regulation of morphogenesis of a branching structure","46/6412","66/17059",0.696969696969697,1.8542741828768,5.39611759662762,1.16847616031192e-07,6.68978918809213e-06,5.76536885927257e-06,"Pgf/Six2/Cdh1/Gdnf/Wnt5a/Bcl11a/Fkbpl/Sulf1/Mecp2/Ntn4/Six1/Six4/Pax2/Met/Pdgfra/Etv5/Sfrp1/Wnt2/Fgf10/Maged1/Hnrnpk/Ar/Agtr1b/Hgf/Shox2/Snai2/Btbd7/Smo/Fgfr1/Agtr2/Fgfr2/Hoxd13/Bmp4/Wnt2b/Lhx1/Shh/Ctnnb1/Abl1/Sox8/Sirt6/Tacstd2/Sox9/Hoxb7/Rxra/Mdk/Grem1",46,66
"48","GO:0098727","maintenance of cell number","117/6412","213/17059",0.549295774647887,1.46139061442893,5.25844510223148,1.75517304287354e-07,9.71212377251753e-06,8.3700658393157e-06,"Smc5/Zfp322a/Smarca2/Six2/Myc/Nipbl/Sox2/Hdac1/Igf1/Hdac2/Kdm3a/Hmga2/Sox4/Rtf1/Tcf15/Ezh2/Lrp5/Sav1/Wnt7a/Tcf7l1/Smarce1/Kdm2b/Kat6a/Sin3a/Yap1/Bcl9/Gnl3/Crebbp/Bcl7a/Zic3/Pax2/Mtf2/Spi1/Kat2a/Wdr43/Ldb1/Sfrp1/Kit/Zc3h13/Cfap70/Ss18/Bcl7c/Trp63/Arid1a/Cnot3/Fgf10/Setd1a/Phf10/Eif4e/Hes1/Med7/Smc3/Elavl1/Lin28a/Prdm16/Ctr9/Arid4b/Mettl3/Tcf7l2/Nodal/Hes5/Fzd7/Fut10/Bcl9l/Ing1/Sap130/Ddx6/Mapk8/Cnot1/Ogt/Bmpr1a/Dpf2/Zfp36l2/Prrx1/Tead3/Med10/Dicer1/Tbx1/Taf6l/Smc1a/Smo/Fgfr1/Smarcc1/Actl6a/Smarcb1/Smarcd1/Vps72/Padi4/Hnf1b/Ptn/Ldb2/Hook3/Lig4/Eif4enif1/Klf4/Rbpj/Panct2/Tbx3/Sirt6/Vangl2/Cnot2/Smarca4/Sox9/Sinhcaf/Igf2bp1/Actb/Tfap2c/Tut4/Rbbp4/Bicra/Srrt/Actl6b/Rest/Miat/Rif1/Mmp24/Elf5",117,213
"49","GO:0043588","skin development","155/6412","298/17059",0.520134228187919,1.38380689311568,5.18702240826845,2.28827466478674e-07,1.25361943919998e-05,1.08038957176819e-05,"Tfap2a/Nsdhl/Atp7a/Ovol1/Apcdd1/Tnfrsf19/Cdh1/St14/Runx1/Wnt5a/Sox21/Hdac1/Barx2/Cd109/Fzd3/Col3a1/Col5a2/Hdac2/Dkk1/Med1/Casp3/Col1a2/Exph5/Ezh2/Gal/Pkd1/Acer1/Hdac3/Itgb4/Msx2/Sav1/Gli2/Cers3/Wnt7a/Tcf7l1/Krt10/Pphln1/Krt9/Yap1/Krt14/Krt17/Sostdc1/Smad4/Tfap2b/Tmem79/Met/Trps1/Ubn1/Ptges3/Ppl/Ahdc1/Ldb1/Itga2/Macroh2a1/Kdf1/Sfn/Sufu/Trp63/Cldn1/Fgf10/Zfp36l1/Bcl11b/Krt5/Tgfb2/Ercc2/Edaradd/Lgr5/Prss8/Eda/Tcf7l2/Macroh2a2/Stmn1/Runx3/Gorab/Grhl3/Ppard/Cyp26b1/Nsun2/Adamts2/Dicer1/Tmprss13/Ptch2/Ripk4/Ncor2/Scd1/Ift74/Fzd6/Foxq1/Foxc1/Hoxc13/Tgm1/Lrp4/Sox18/Smo/Wnt10b/Bcr/Loricrin/Flnb/Grhl2/Fgfr2/Col6a1/Krt7/Ldb2/Igfbp5/Pou3f1/Tnfsf13b/Mafb/Gjb3/Klf4/Srsf6/Sos1/Wdr48/Shh/Lsr/Ctnnb1/Nom1/Ltb/Madcam1/Rbpj/Hoxa7/Myo5a/Lats1/Fras1/Dact2/Vangl2/Edar/Irf6/Smarca4/Sox9/Cldn4/Wnt10a/Col1a1/Egfr/Ngfr/Errfi1/Dlx3/Tfap2c/Fermt1/Evpl/Mysm1/Ovol2/Nf1/Numa1/Pkp3/Zfp750/Lhx2/Itgb6/Alox12b/Ryr1/Norad/Alx4/Snai1/Slc27a4/Trpc4ap/Gnas",155,298
"50","GO:0001649","osteoblast differentiation","121/6412","223/17059",0.542600896860987,1.44357902363562,5.17429468000249,2.6574719168441e-07,1.44343880611489e-05,1.24397898185694e-05,"Gsk3b/Fbn2/Cebpd/Ptger4/Ift80/Smad1/Sox2/Id4/Igf1/Wnt7b/Glis1/Fzd1/Id2/Sox11/Wnt3a/Men1/Mapk11/Lrp5/Vegfc/Ptk2/H3f3b/Msx2/Hira/Id1/Ctnnbip1/Ffar4/Gli2/Dlx5/Lox/Gli1/Twsg1/H3f3a/Gpnmb/Twist1/Yap1/Ahr/Lef1/Smad4/Npnt/Sh3pxd2b/Rspo2/Chrd/Hdac7/Asf1a/Satb2/Sfrp1/Tnn/Trp63/Smad5/Rorb/Cd276/Erh/Fbxo5/Smoc1/Crim1/Dlk1/Bmpr1b/Runx2/Gli3/Tcirg1/Bmpr2/Ptch1/Gdf10/Bmpr1a/Hdac8/Scube3/Shox2/Snai2/Id3/Cbfb/Mapk14/Adar/Wnt4/Twist2/Hdac4/Riox1/Smad3/Smo/Fgfr1/Wnt10b/Ddr2/Sp7/Gabbr1/Pth1r/Wnt3/Sfrp2/Col11a2/Bmp4/Igfbp2/Igfbp5/Zhx3/Acvr2b/Ddx5/Ihh/Shh/Penk/Ctnnb1/Sox8/Hoxa2/Axin2/Limd1/Nell1/Bmp3/Cebpa/Map2k6/Lrp3/Sox9/Igfbp3/Col1a1/A430033K04Rik/Rassf2/Nf1/Ifitm1/Rest/Acvr2a/Tnfaip6/Tmem119/Zfp932/Snai1/Gnas/Grem1",121,223
"51","GO:0032330","regulation of chondrocyte differentiation","40/6412","56/17059",0.714285714285714,1.90034310667498,5.23704691859748,2.75112530423364e-07,1.46919338726091e-05,1.26617469773796e-05,"Six2/Zbtb16/Ltbp3/Adamts12/Efemp1/Rflnb/Sox5/Gli2/Maf/Fgf18/Trps1/Adamts7/Zfp219/Mkx/Rarg/Bmpr1b/Runx2/Chadl/Gli3/Pkdcc/Rflna/Shox2/Snai2/Smad3/Thrb/Rarb/Nkx3-2/Bmp4/Ihh/Ctnnb1/Hoxa11/Axin2/Prkg2/Ptpn11/Sox9/Tgfbr1/Por/Gdf5/Mdk/Grem1",40,56
"52","GO:0019827","stem cell population maintenance","114/6412","208/17059",0.548076923076923,1.45814788377561,5.1590732943757,2.9297756865244e-07,1.55156037398855e-05,1.33715990324443e-05,"Smc5/Zfp322a/Smarca2/Six2/Myc/Nipbl/Sox2/Hdac1/Hdac2/Kdm3a/Hmga2/Sox4/Rtf1/Tcf15/Lrp5/Sav1/Wnt7a/Tcf7l1/Smarce1/Kdm2b/Kat6a/Sin3a/Yap1/Bcl9/Gnl3/Crebbp/Bcl7a/Zic3/Pax2/Mtf2/Spi1/Kat2a/Wdr43/Ldb1/Sfrp1/Kit/Zc3h13/Ss18/Bcl7c/Trp63/Arid1a/Cnot3/Fgf10/Setd1a/Phf10/Eif4e/Hes1/Med7/Smc3/Elavl1/Lin28a/Prdm16/Ctr9/Arid4b/Mettl3/Tcf7l2/Nodal/Hes5/Fzd7/Fut10/Bcl9l/Ing1/Sap130/Ddx6/Mapk8/Cnot1/Ogt/Bmpr1a/Dpf2/Zfp36l2/Prrx1/Tead3/Med10/Dicer1/Tbx1/Taf6l/Smc1a/Smo/Fgfr1/Smarcc1/Actl6a/Smarcb1/Smarcd1/Vps72/Padi4/Hnf1b/Ptn/Ldb2/Hook3/Lig4/Eif4enif1/Klf4/Rbpj/Panct2/Tbx3/Sirt6/Vangl2/Cnot2/Smarca4/Sox9/Sinhcaf/Igf2bp1/Actb/Tfap2c/Tut4/Rbbp4/Bicra/Srrt/Actl6b/Rest/Miat/Rif1/Mmp24/Elf5",114,208
"53","GO:0051168","nuclear export","94/6412","165/17059",0.56969696969697,1.51566759296017,5.16526670737314,3.04356454772516e-07,1.59850022320607e-05,1.37761342686507e-05,"Gsk3b/Phax/Rbm22/Hnrnpa1/Xpo4/Pom121l2/Nutf2/Cpsf6/Iws1/Poldip3/Camk4/Nup107/Nup155/Nup153/Xpo1/Khdrbs1/Xpo6/Pcid2/Peg12/Dhx9/Rbm15b/Ywhae/Pkd1/Hdac3/Magoh/Thoc3/Smurf1/Casc3/Prpf4b/Nup160/Nrde2/Emd/Tsc1/Xpo7/Ranbp17/Ube2i/Hnrnpa2b1/Sfn/Ssb/Nup93/Eif4e/Thoc1/Lsg1/Riok2/Ncbp2/Eif6/Xpo5/Nsun2/Nxf2/Lzts2/Hhex/Rbm10/Alyref/Adar/Srsf3/Nxf1/Nop9/Ctdspl2/Wipf1/Ythdc1/Thoc7/Setd2/Ran/Mcm3ap/Pabpn1/Cdk5/Nup133/Rbm8a/Cchcr1/Eif4enif1/Ahcyl1/Mdn1/Chtop/Sdad1/Ddx39b/Nup214/Nol6/Sirt6/Rita1/Ranbp3/Ptpn11/Nup98/Ncbp1/Zc3h11a/Ncbp3/Pom121/Ddx25/Npm1/Strada/Supt6/Nxt1/Thoc2l/Nup188/Gle1",94,165
"54","GO:0006405","RNA export from nucleus","53/6412","81/17059",0.654320987654321,1.74080812981832,5.1862347334433,3.33912481719086e-07,1.72521448888194e-05,1.48681783687155e-05,"Phax/Pom121l2/Cpsf6/Iws1/Poldip3/Nup107/Nup155/Nup153/Xpo1/Khdrbs1/Pcid2/Dhx9/Rbm15b/Magoh/Thoc3/Casc3/Nup160/Nrde2/Hnrnpa2b1/Ssb/Nup93/Eif4e/Thoc1/Ncbp2/Xpo5/Nsun2/Nxf2/Hhex/Alyref/Srsf3/Nxf1/Ythdc1/Thoc7/Setd2/Mcm3ap/Pabpn1/Nup133/Rbm8a/Chtop/Ddx39b/Nup214/Nol6/Nup98/Ncbp1/Zc3h11a/Ncbp3/Pom121/Ddx25/Supt6/Nxt1/Thoc2l/Nup188/Gle1",53,81
"55","GO:0006354","DNA-templated transcription elongation","71/6412","118/17059",0.601694915254237,1.60079749833469,5.0821418526955,5.08603868946663e-07,2.44861938420913e-05,2.11025991238396e-05,"Dab2/Iws1/Ercc3/Wdr82/Hnrnpu/Pcid2/Med1/Recql5/Rtf1/Cdk12/Ezh2/Gtf2f1/Ccar2/Zfp326/Parp1/Zc3h4/Scaf8/Polr1f/Med18/Glyr1/Ccnt1/Wdr43/Usp7/Ldb1/Med25/Ccnk/Ercc2/Eaf1/Med7/Sox10/Ncbp2/Rnf168/Supt16/Ctr9/Ercc6/Cdk13/Elp2/Med10/Ell3/Ell/Setd5/Rnf8/Tcea2/Brd4/Elof1/Setd2/Axin1/Tcea1/Med4/Med26/Med23/Med16/Shh/Ctnnb1/Sirt6/Polr2e/Ncbp1/Nelfb/Med31/Hexim1/Chaserr/Med11/Med22/Supt6/Ubtf/Epop/Nelfa/Kat7/Sart3/Cdk9/Nelfcd",71,118
"56","GO:1905330","regulation of morphogenesis of an epithelium","49/6412","74/17059",0.662162162162162,1.76166942051222,5.09561713103782,5.3781947959523e-07,2.53173540209458e-05,2.18189064509472e-05,"Six2/Cdh1/Gdnf/Stox1/Wnt5a/Adamts12/Fkbpl/Sulf1/Ntn4/Egf/Six1/Six4/Pax2/Met/Pdgfra/Etv5/Sfrp1/Wnt2/Fgf10/Maged1/Foxp1/Ar/Agtr1b/Mmrn2/Hgf/Snai2/Wnt4/Btbd7/Smo/Fgfr1/Agtr2/Hoxd13/Bmp4/Wnt2b/Lhx1/Wnt5b/Shh/Ctnnb1/Abl1/Sox8/Sirt6/Tacstd2/Sox9/Lbx2/Hoxb7/Tbx2/Rxra/Mdk/Grem1",49,74
"57","GO:2000036","regulation of stem cell population maintenance","49/6412","74/17059",0.662162162162162,1.76166942051222,5.09561713103782,5.3781947959523e-07,2.53173540209458e-05,2.18189064509472e-05,"Zfp322a/Smarca2/Myc/Hdac1/Hdac2/Kdm3a/Hmga2/Sav1/Tcf7l1/Smarce1/Kdm2b/Sin3a/Yap1/Bcl7a/Pax2/Kat2a/Wdr43/Zc3h13/Ss18/Bcl7c/Trp63/Arid1a/Cnot3/Phf10/Elavl1/Arid4b/Ing1/Sap130/Cnot1/Ogt/Dpf2/Tead3/Taf6l/Smo/Smarcc1/Actl6a/Smarcb1/Smarcd1/Hnf1b/Ptn/Sirt6/Cnot2/Smarca4/Sinhcaf/Actb/Rbbp4/Bicra/Actl6b/Rest",49,74
"58","GO:0050767","regulation of neurogenesis","224/6412","461/17059",0.48590021691974,1.29272797885743,4.9446323009608,6.83042720682732e-07,3.14546122459331e-05,2.71080951618021e-05,"Gsk3b/Tiam1/Csf1r/Eif2b2/Bin1/Myc/Pou4f1/Cdh1/Trem2/Slitrk1/Sox2/Twf2/Tert/Daam2/Dct/Wnt5a/Epha4/Id4/Hdac1/Serpinf1/L1cam/Adcyap1/Draxin/Ascl1/Nkx6-1/Igf1/Wnt7b/Shtn1/Fzd3/Dixdc1/Sema6c/Hdac2/Marcks/Zfp365/Rtn4r/Hmga2/Id2/Ist1/Sox11/Bcl11a/Wnt3a/Ttc3/Plxna1/Plxnb2/Ezh2/Nefl/Vegfc/Ptk2/Id1/Smurf1/Mecp2/Cdh4/Cd24a/Robo1/Sema5a/Ss18l1/Kras/Robo2/Efna5/Man2a1/Wnt7a/Nin/Chodl/Tiam2/Trim32/Brinp1/Lingo1/Sema3f/Plxna3/Slit1/Yap1/Trpc6/Ythdf2/Lef1/Rgs14/Myo5b/Notch2/Rgma/Clcn2/Myrf/Atf5/Ncan/Lrp1/Met/Dmrta2/Spart/Ntf3/Prpf19/Enpp2/Dbn1/Sema7a/Etv5/Cxcr4/Foxg1/Ngf/Kit/Pak3/Pitx3/Ptprd/Ntrk3/Dcx/Tnr/Wnt2/Rnf112/Islr2/Sema3g/Hapln3/Nap1l1/Neurl1a/Trp73/Arhgef2/Hes1/Sox10/Syngap1/Ptprz1/Parp6/Lin28a/Kalrn/Dhx36/Pias2/Cask/Ntrk2/Eif4g2/Gli3/Dlx1/Dlx2/Hes5/Syt4/Bmpr2/Mapk8/Zfp488/Ulk1/Clcf1/Bmpr1a/Myb/Sgk1/Trim46/Tenm4/Mycn/Kifap3/Plxnb1/Shox2/Plxna2/Ell3/Dicer1/Rassf10/Pak1/Kdm1a/Ephb2/Trf/Tnik/Snw1/Kdm4a/Ptprf/Lrp4/Xlr3b/Nfatc4/Smo/Prkci/Skil/Map2/Tmem98/Dock7/F2/Zcchc24/Wnt3/Fezf2/Cxcl12/Mapt/Heyl/Cdk5/Hmgb2/Ptn/Bmp4/Prmt5/Dab1/Xrcc5/Spen/Hook3/Lig4/Grip1/Megf8/Xrcc2/Epha7/Crabp2/Shh/Cx3cr1/Plag1/Dlg4/Ctnnb1/Tlx2/Sox8/Nos1/Metrn/Ctdsp1/Ccr5/Eef2k/Ptprs/Cyfip1/Ppp1cc/Anapc2/Sema4f/Limk1/Egfr/Bdnf/Adnp/Hoxb3/Gper1/Sema3a/Trp53/Arrb2/Numbl/Nf1/Srrt/Dll3/Nkx2-2/Rest/Lhx2/Spint1/Zeb2/Jade2/Dpysl5/Mdk/Caprin1",224,461
"59","GO:0071824","protein-DNA complex organization","103/6412","187/17059",0.550802139037433,1.46539826728627,4.96603146330821,7.85482447817045e-07,3.59118054379663e-05,3.09493765694213e-05,"Mis18a/Atrx/Smarca2/Zfp827/Smarca5/Myc/Cand1/Chaf1b/Cenph/Smyd3/Chaf1a/Med1/Senp6/Gtf2a1/H3f3b/Hira/Tcf4/Smarce1/Kat6a/Cenpn/Naa60/Rnf4/Ahr/Arid2/Med18/Cenpe/Asf1a/Dr1/Ubn1/Taf2/Dnajc9/Macroh2a1/Med25/Arid1a/Nap1l1/Taf5/Smarcc2/Tbp/Med7/Hmgb1/Chd1/H1f0/Supt16/Shprh/Kat6b/Cenpo/Macroh2a2/Taf11/Taf1/Atad2b/Cenpv/Nap1l2/Nasp/Brf1/Med10/Rsf1/Atad2/Taf6l/Tspyl2/Creb1/Baz1a/Taf13/Cenpc1/Smarcc1/Hp1bp3/Wnt10b/Smarcb1/Setd2/Mcm3ap/Smarcd1/Taf8/Daxx/Padi4/Hnf1b/Med4/Brd2/Med26/Pogz/Rad52/Med23/Med16/Cebpg/Smarca4/Sox9/Terf1/Mis12/Med31/Taf6/Hjurp/Npm1/Ssrp1/Trp53/Grwd1/Rbbp4/Med11/Med22/Smarcd2/Supt6/Rad51/Sart3/Cenpa/Bmyc/Set",103,187
"60","GO:0060560","developmental growth involved in morphogenesis","144/6412","279/17059",0.516129032258065,1.37315114804902,4.87683531649715,1.08001465693227e-06,4.7996455558074e-05,4.13641241076084e-05,"Gsk3b/Tiam1/Ednra/Csf1r/Cfl1/Eif2b2/Wdr36/Cdh1/Slitrk1/Twf2/Wnt5a/L1cam/Draxin/Nkx6-1/Wnt7b/Shtn1/Sema6c/Med1/Rtn4r/Ist1/Bcl11a/Clstn3/Wnt3a/Ttc3/Plxna1/Wasf1/Spry1/Smurf1/Mecp2/Cdh4/Robo1/Flrt1/Sema5a/Syt3/Efna5/Nin/Olfm1/Tnc/Sema3f/Plxna3/Sin3a/Slc9a6/Slit1/Yap1/Ahr/Rims2/Myo5b/Rnf157/Rgma/Nkd1/St8sia2/Lrp1/Six1/Six4/Spart/Slit3/Cacng7/Dbn1/Sema7a/Cxcr4/Sfrp1/Ngf/Syt1/Dclk1/Impact/Ntrk3/Dcx/Tnr/Islr2/Sema3g/Tnn/Fgf10/Cyfip2/Rarg/Hnrnpk/Sema5b/Eif4g2/Syt4/Lrp6/Bmpr2/Ulk1/Sh3gl2/Trim46/Pak1/Nrp2/Ptk7/Lzts2/Kdm1a/Kdm5b/Syt2/Unc13a/Spg11/Smo/Nlgn3/Map2/Cadm1/Fgfr2/Spg21/Wnt3/Cxcl12/Hoxd13/Sfrp2/Mapt/Hnf1b/Cdk5/Bmp4/Syt17/Lhx1/Llph/Megf8/Epha7/Crabp2/Shh/Rims1/Ctnnb1/Abl1/Ccr5/Sirt6/Ptprs/Vangl2/Rasal1/Npr2/Cyfip1/Ttl/Sox9/Rdh10/Anapc2/Sema4f/Limk1/Cobl/Bdnf/Adnp/Trim28/Sema3a/Tfap2c/Flrt3/Auts2/Eif2ak4/Lhx2/Zeb2/Jade2/Tbx2/Cpne1/Edn3",144,279
